1409510112,2014/09/01 00:05:12,23.3,80
1409510420,2014/09/01 00:10:20,23.3,80
1409510728,2014/09/01 00:15:28,23.2,80
1409511034,2014/09/01 00:20:34,23.2,81
1409511342,2014/09/01 00:25:42,23.1,81
1409511651,2014/09/01 00:30:51,23.1,81
1409511907,2014/09/01 00:35:07,23,82
1409512215,2014/09/01 00:40:15,23,82
1409512522,2014/09/01 00:45:22,23,82
1409512829,2014/09/01 00:50:29,23,82
